0, 312
1, 310
2, 310
3, 311
4, 312
5, 310
6, 309
7, 310
8, 314
9, 311
10, 311
11, 310
12, 309
13, 311
14, 312
15, 312
16, 315
17, 312
18, 310
19, 311
20, 311
21, 310
22, 309
23, 312
24, 306
25, 311
26, 314
27, 313
28, 313
29, 313
30, 312
31, 314
32, 312
33, 311
34, 313
35, 310
36, 311
37, 311
38, 311
39, 308
40, 312
41, 310
42, 314
43, 310
44, 309
45, 312
46, 311
47, 312
48, 314
49, 312
50, 309
51, 313
52, 314
53, 310
54, 310
55, 312
56, 311
57, 309
58, 311
59, 314
60, 310
61, 310
62, 311
63, 308
64, 312
65, 307
66, 309
67, 309
68, 306
69, 310
70, 310
71, 314
72, 309
73, 307
74, 307
75, 310
76, 310
77, 314
78, 310
79, 310
80, 307
81, 312
82, 310
83, 311
84, 309
85, 312
86, 309
87, 312
88, 313
89, 312
90, 307
91, 312
92, 309
93, 311
94, 307
95, 312
96, 312
97, 308
98, 311
99, 307
100, 308
101, 311
102, 311
103, 311
104, 308
105, 313
106, 308
107, 307
108, 312
109, 312
110, 307
111, 311
112, 310
113, 310
114, 309
115, 312
116, 307
117, 310
118, 310
119, 307
120, 310
121, 311
122, 310
123, 311
124, 310
125, 308
126, 308
127, 311
128, 311
129, 308
130, 309
131, 310
132, 309
133, 306
134, 311
135, 307
136, 310
137, 311
138, 310
139, 311
140, 305
141, 309
142, 308
143, 309
144, 307
145, 313
146, 308
147, 310
148, 310
149, 310
150, 307
151, 308
152, 309
153, 311
154, 310
155, 306
156, 311
157, 311
158, 306
159, 307
160, 310
161, 312
162, 312
163, 311
164, 309
165, 309
166, 307
167, 306
168, 309
169, 306
170, 307
171, 311
172, 309
173, 309
174, 308
175, 308
176, 304
177, 309
178, 309
179, 310
180, 310
181, 310
182, 309
183, 310
184, 311
185, 305
186, 309
187, 306
188, 307
189, 311
190, 307
191, 308
192, 307
193, 312
194, 309
195, 310
196, 307
197, 312
198, 309
199, 307
200, 310
201, 305
202, 307
203, 309
204, 307
205, 308
206, 311
207, 307
208, 310
209, 311
210, 310
211, 307
212, 306
213, 310
214, 308
215, 307
216, 310
217, 308
218, 310
219, 307
220, 307
221, 309
222, 309
223, 309
224, 309
225, 308
226, 309
227, 307
228, 304
229, 310
230, 307
231, 306
232, 306
233, 311
234, 307
235, 311
236, 307
237, 309
238, 307
239, 308
240, 309
241, 304
242, 303
243, 307
244, 307
245, 307
246, 308
247, 308
248, 308
249, 308
250, 306
251, 303
252, 306
253, 309
254, 307
255, 308
256, 306
257, 305
258, 308
259, 307
260, 307
261, 310
262, 305
263, 306
264, 308
265, 306
266, 311
267, 311
268, 309
269, 307
270, 306
271, 304
272, 308
273, 308
274, 308
275, 307
276, 310
277, 309
278, 307
279, 304
280, 305
281, 304
282, 307
283, 305
284, 307
285, 305
286, 305
287, 304
288, 309
289, 305
290, 306
291, 306
292, 307
293, 307
294, 309
295, 305
296, 307
297, 305
298, 307
299, 309
300, 307
301, 308
302, 310
303, 305
304, 307
305, 305
306, 305
307, 307
308, 305
309, 308
310, 304
311, 304
312, 304
313, 305
314, 307
315, 305
316, 305
317, 304
318, 306
319, 309
320, 305
321, 307
322, 304
323, 309
324, 305
325, 305
326, 305
327, 303
328, 309
329, 301
330, 302
331, 307
332, 304
333, 306
334, 306
335, 306
336, 304
337, 306
338, 310
339, 305
340, 307
341, 306
342, 305
343, 304
344, 305
345, 306
346, 305
347, 305
348, 305
349, 305
350, 308
351, 305
352, 304
353, 307
354, 304
355, 305
356, 307
357, 302
358, 308
359, 306
360, 308
361, 304
362, 303
363, 303
364, 304
365, 305
366, 307
367, 302
368, 301
369, 306
370, 304
371, 305
372, 303
373, 307
374, 308
375, 305
376, 304
377, 304
378, 303
379, 305
380, 305
381, 304
382, 303
383, 304
384, 305
385, 307
386, 305
387, 305
388, 306
389, 303
390, 305
391, 304
392, 301
393, 306
394, 305
395, 304
396, 304
397, 303
398, 305
399, 306
400, 305
401, 307
402, 306
403, 304
404, 307
405, 302
406, 301
407, 306
408, 303
409, 301
410, 301
411, 304
412, 299
413, 304
414, 303
415, 304
416, 302
417, 305
418, 305
419, 301
420, 301
421, 304
422, 303
423, 305
424, 304
425, 308
426, 304
427, 307
428, 306
429, 302
430, 301
431, 302
432, 306
433, 304
434, 303
435, 304
436, 303
437, 301
438, 305
439, 305
440, 301
441, 302
442, 302
443, 304
444, 303
445, 303
446, 305
447, 304
448, 303
449, 308
450, 305
451, 304
452, 306
453, 302
454, 302
455, 302
456, 306
457, 303
458, 303
459, 304
460, 304
461, 304
462, 303
463, 303
464, 302
465, 303
466, 304
467, 301
468, 301
469, 302
470, 302
471, 301
472, 302
473, 303
474, 304
475, 300
476, 308
477, 301
478, 305
479, 302
480, 301
481, 302
482, 306
483, 301
484, 303
485, 301
486, 303
487, 305
488, 300
489, 303
490, 303
491, 304
492, 304
493, 301
494, 303
495, 301
496, 303
497, 305
498, 303
499, 303
500, 299
501, 302
502, 302
503, 307
504, 302
505, 300
506, 308
507, 303
508, 305
509, 303
510, 299
511, 299
512, 302
513, 303
514, 302
515, 300
516, 300
517, 301
518, 301
519, 301
520, 300
521, 304
522, 299
523, 303
524, 303
525, 303
526, 302
527, 301
528, 304
529, 301
530, 301
531, 303
532, 306
533, 304
534, 302
535, 299
536, 303
537, 304
538, 300
539, 300
540, 301
541, 303
542, 303
543, 301
544, 302
545, 304
546, 303
547, 301
548, 304
549, 304
550, 301
551, 303
552, 301
553, 299
554, 300
555, 302
556, 301
557, 302
558, 304
559, 299
560, 301
561, 300
562, 303
563, 303
564, 299
565, 302
566, 302
567, 303
568, 301
569, 303
570, 303
571, 299
572, 300
573, 299
574, 301
575, 299
576, 310
577, 303
578, 304
579, 301
580, 300
581, 301
582, 298
583, 300
584, 302
585, 300
586, 302
587, 300
588, 303
589, 300
590, 298
591, 301
592, 299
593, 298
594, 300
595, 300
596, 301
597, 298
598, 302
599, 302
600, 298
601, 302
602, 297
603, 302
604, 300
605, 304
606, 299
607, 302
608, 301
609, 302
610, 301
611, 298
612, 302
613, 303
614, 300
615, 299
616, 301
617, 302
618, 300
619, 298
620, 301
621, 300
622, 301
623, 301
624, 301
625, 302
626, 301
627, 301
628, 301
629, 301
630, 299
631, 298
632, 297
633, 299
634, 298
635, 301
636, 298
637, 299
638, 302
639, 302
640, 302
641, 300
642, 300
643, 300
644, 301
645, 301
646, 301
647, 301
648, 300
649, 299
650, 300
651, 297
652, 300
653, 301
654, 303
655, 299
656, 302
657, 297
658, 298
659, 302
660, 300
661, 299
662, 301
663, 298
664, 299
665, 298
666, 297
667, 300
668, 299
669, 300
670, 300
671, 301
672, 301
673, 297
674, 299
675, 301
676, 296
677, 302
678, 302
679, 298
680, 299
681, 299
682, 300
683, 301
684, 300
685, 300
686, 301
687, 298
688, 303
689, 302
690, 296
691, 297
692, 299
693, 300
694, 299
695, 299
696, 301
697, 300
698, 292
699, 299
700, 300
701, 298
702, 299
703, 299
704, 297
705, 298
706, 297
707, 306
708, 298
709, 300
710, 299
711, 299
712, 296
713, 301
714, 298
715, 298
716, 301
717, 297
718, 295
719, 298
720, 294
721, 298
722, 298
723, 301
724, 298
725, 296
726, 297
727, 299
728, 301
729, 295
730, 299
731, 296
732, 299
733, 296
734, 299
735, 294
736, 299
737, 299
738, 298
739, 295
740, 296
741, 298
742, 297
743, 297
744, 298
745, 298
746, 298
747, 299
748, 296
749, 300
750, 295
751, 297
752, 299
753, 297
754, 297
755, 299
756, 296
757, 301
758, 299
759, 296
760, 299
761, 294
762, 298
763, 296
764, 299
765, 298
766, 302
767, 296
768, 297
769, 300
770, 299
771, 298
772, 299
773, 297
774, 296
775, 297
776, 295
777, 297
778, 296
779, 296
780, 298
781, 301
782, 299
783, 295
784, 298
785, 298
786, 298
787, 298
788, 296
789, 294
790, 297
791, 298
792, 300
793, 294
794, 300
795, 300
796, 298
797, 297
798, 297
799, 296
800, 298
801, 296
802, 296
803, 293
804, 295
805, 299
806, 296
807, 294
808, 300
809, 295
810, 298
811, 296
812, 300
813, 297
814, 295
815, 295
816, 296
817, 298
818, 295
819, 296
820, 296
821, 298
822, 294
823, 294
824, 295
825, 295
826, 297
827, 296
828, 294
829, 295
830, 299
831, 294
832, 295
833, 295
834, 297
835, 295
836, 295
837, 295
838, 297
839, 300
840, 296
841, 296
842, 297
843, 296
844, 296
845, 299
846, 294
847, 298
848, 292
849, 296
850, 296
851, 297
852, 296
853, 296
854, 295
855, 294
856, 295
857, 295
858, 295
859, 296
860, 296
861, 295
862, 297
863, 291
864, 293
865, 296
866, 293
867, 296
868, 296
869, 295
870, 297
871, 293
872, 293
873, 297
874, 297
875, 295
876, 297
877, 298
878, 295
879, 292
880, 291
881, 295
882, 294
883, 298
884, 298
885, 293
886, 295
887, 295
888, 296
889, 298
890, 292
891, 295
892, 297
893, 295
894, 293
895, 293
896, 300
897, 294
898, 298
899, 294
900, 296
901, 297
902, 296
903, 297
904, 295
905, 294
906, 296
907, 292
908, 296
909, 294
910, 296
911, 296
912, 295
913, 293
914, 293
915, 294
916, 292
917, 294
918, 295
919, 295
920, 297
921, 294
922, 296
923, 296
924, 297
925, 295
926, 293
927, 293
928, 295
929, 295
930, 297
931, 294
932, 295
933, 294
934, 292
935, 294
936, 292
937, 297
938, 291
939, 291
940, 290
941, 294
942, 291
943, 289
944, 294
945, 294
946, 297
947, 296
948, 294
949, 298
950, 292
951, 295
952, 293
953, 292
954, 290
955, 295
956, 293
957, 295
958, 291
959, 294
960, 293
961, 296
962, 294
963, 292
964, 295
965, 295
966, 293
967, 291
968, 295
969, 293
970, 295
971, 296
972, 294
973, 293
974, 297
975, 293
976, 293
977, 295
978, 293
979, 294
980, 294
981, 292
982, 295
983, 294
984, 292
985, 288
986, 294
987, 292
988, 296
989, 297
990, 294
991, 292
992, 293
993, 292
994, 294
995, 295
996, 296
997, 297
998, 293
999, 292
