0, 59
1, 90
2, 80
3, 115
4, 99
5, 104
6, 93
7, 133
8, 116
9, 119
10, 105
11, 125
12, 109
13, 114
14, 100
15, 148
16, 130
17, 128
18, 117
19, 137
20, 116
21, 121
22, 106
23, 143
24, 121
25, 126
26, 112
27, 133
28, 115
29, 120
30, 105
31, 158
32, 136
33, 135
34, 121
35, 141
36, 124
37, 128
38, 115
39, 149
40, 131
41, 130
42, 115
43, 137
44, 122
45, 124
46, 109
47, 153
48, 133
49, 135
50, 121
51, 141
52, 122
53, 123
54, 112
55, 145
56, 126
57, 127
58, 115
59, 134
60, 116
61, 122
62, 108
63, 166
64, 142
65, 143
66, 127
67, 151
68, 127
69, 130
70, 119
71, 151
72, 134
73, 132
74, 118
75, 140
76, 124
77, 127
78, 112
79, 155
80, 138
81, 136
82, 126
83, 140
84, 127
85, 128
86, 114
87, 149
88, 130
89, 133
90, 119
91, 137
92, 121
93, 125
94, 111
95, 165
96, 141
97, 139
98, 123
99, 146
100, 127
101, 131
102, 116
103, 152
104, 132
105, 132
106, 118
107, 139
108, 124
109, 127
110, 111
111, 156
112, 135
113, 139
114, 125
115, 140
116, 125
117, 128
118, 111
119, 149
120, 130
121, 133
122, 115
123, 138
124, 120
125, 124
126, 110
127, 171
128, 147
129, 145
130, 134
131, 151
132, 131
133, 130
134, 122
135, 158
136, 136
137, 135
138, 122
139, 146
140, 123
141, 130
142, 116
143, 162
144, 143
145, 140
146, 125
147, 149
148, 125
149, 130
150, 118
151, 152
152, 135
153, 135
154, 117
155, 141
156, 122
157, 129
158, 113
159, 168
160, 143
161, 143
162, 132
163, 149
164, 131
165, 134
166, 118
167, 154
168, 133
169, 133
170, 120
171, 142
172, 124
173, 129
174, 109
175, 155
176, 139
177, 140
178, 125
179, 139
180, 125
181, 130
182, 115
183, 150
184, 131
185, 131
186, 121
187, 139
188, 122
189, 125
190, 108
191, 168
192, 146
193, 144
194, 132
195, 152
196, 132
197, 133
198, 120
199, 156
200, 136
201, 135
202, 123
203, 140
204, 125
205, 130
206, 116
207, 162
208, 140
209, 135
210, 125
211, 146
212, 131
213, 132
214, 119
215, 152
216, 131
217, 129
218, 119
219, 138
220, 122
221, 124
222, 113
223, 166
224, 143
225, 144
226, 125
227, 144
228, 129
229, 130
230, 119
231, 154
232, 133
233, 133
234, 117
235, 139
236, 126
237, 127
238, 114
239, 159
240, 134
241, 136
242, 123
243, 142
244, 124
245, 131
246, 117
247, 150
248, 131
249, 130
250, 118
251, 137
252, 122
253, 126
254, 111
255, 173
256, 151
257, 152
258, 132
259, 155
260, 136
261, 135
262, 123
263, 157
264, 138
265, 140
266, 128
267, 147
268, 127
269, 131
270, 115
271, 163
272, 144
273, 143
274, 130
275, 146
276, 131
277, 134
278, 118
279, 153
280, 134
281, 133
282, 121
283, 142
284, 126
285, 128
286, 112
287, 166
288, 145
289, 144
290, 131
291, 149
292, 135
293, 135
294, 122
295, 157
296, 137
297, 139
298, 120
299, 143
300, 126
301, 131
302, 116
303, 160
304, 142
305, 139
306, 124
307, 145
308, 123
309, 131
310, 118
311, 149
312, 131
313, 131
314, 118
315, 138
316, 121
317, 125
318, 111
319, 171
320, 147
321, 148
322, 134
323, 153
324, 134
325, 132
326, 124
327, 157
328, 137
329, 138
330, 124
331, 142
332, 127
333, 129
334, 114
335, 163
336, 141
337, 140
338, 127
339, 148
340, 129
341, 133
342, 118
343, 152
344, 132
345, 133
346, 117
347, 141
348, 123
349, 128
350, 114
351, 168
352, 145
353, 143
354, 128
355, 147
356, 131
357, 133
358, 120
359, 157
360, 136
361, 138
362, 122
363, 143
364, 123
365, 126
366, 114
367, 161
368, 141
369, 139
370, 126
371, 142
372, 129
373, 127
374, 119
375, 150
376, 134
377, 130
378, 120
379, 139
380, 123
381, 126
382, 111
383, 171
384, 152
385, 147
386, 130
387, 152
388, 130
389, 136
390, 125
391, 160
392, 139
393, 138
394, 122
395, 144
396, 128
397, 133
398, 116
399, 162
400, 147
401, 143
402, 126
403, 147
404, 131
405, 135
406, 116
407, 151
408, 133
409, 134
410, 123
411, 138
412, 123
413, 124
414, 114
415, 166
416, 143
417, 145
418, 129
419, 149
420, 134
421, 136
422, 115
423, 155
424, 135
