0, 52957
1, 52423
2, 53957
3, 53866
4, 52823
5, 53424
6, 53485
7, 54279
8, 53653
9, 54342
10, 53743
11, 53357
12, 53343
13, 53464
14, 54711
15, 54290
16, 54854
17, 54182
18, 53533
19, 52734
20, 52198
21, 52747
22, 54046
23, 53990
24, 53124
25, 54789
26, 54754
27, 54069
28, 53093
29, 53360
30, 55201
31, 53455
32, 54169
33, 54206
34, 54738
35, 52893
36, 53620
37, 53536
38, 53003
39, 52421
40, 53161
41, 52718
42, 54255
43, 52916
44, 54512
45, 53453
46, 53978
47, 52940
48, 55127
49, 53448
50, 53276
51, 54087
52, 53269
53, 54048
54, 52606
55, 54029
56, 53844
57, 52984
58, 52990
59, 52892
60, 53112
61, 52595
62, 54099
63, 51994
64, 54112
65, 53363
66, 52903
67, 53703
68, 53506
69, 53451
70, 53190
71, 53474
72, 52193
73, 52824
74, 53020
75, 53424
76, 54510
77, 53974
78, 54022
79, 53377
80, 53704
81, 54173
82, 53620
83, 52505
84, 54392
85, 53823
86, 52799
87, 53571
88, 52917
89, 54674
90, 52960
91, 52687
92, 53439
93, 52323
94, 53012
95, 54186
96, 53866
97, 53163
98, 52957
99, 54012
100, 53021
101, 52098
102, 53190
103, 53471
104, 53396
105, 52528
106, 52778
107, 52592
108, 52584
109, 52185
110, 53337
111, 53421
112, 53541
113, 52098
114, 52362
115, 52662
116, 53624
117, 52980
118, 52645
119, 52781
120, 53234
121, 52776
122, 53418
123, 53071
124, 53140
125, 53374
126, 53297
127, 53885
128, 52990
129, 53470
130, 53161
131, 52884
132, 52902
133, 51940
134, 52384
135, 52265
136, 53512
137, 53848
138, 54190
139, 53126
140, 53188
141, 52467
142, 53322
143, 52057
144, 52768
145, 52037
146, 51925
147, 53396
148, 53269
149, 53277
150, 52825
151, 52718
152, 52443
153, 52839
154, 52421
155, 51804
156, 52494
157, 52449
158, 51964
159, 51856
160, 52592
161, 53372
162, 53152
163, 53388
164, 52414
165, 51510
166, 52990
167, 53111
168, 52371
169, 53261
170, 52530
171, 53764
172, 52359
173, 52590
174, 51917
175, 52834
176, 52690
177, 51952
178, 52666
179, 52861
180, 54212
181, 53827
182, 53746
183, 52845
184, 52680
185, 52262
186, 52985
187, 52481
188, 52500
189, 52731
190, 52091
191, 53701
192, 52423
193, 52672
194, 53044
195, 51714
196, 52712
197, 53466
198, 51849
199, 52645
200, 53499
201, 51554
202, 53159
203, 52458
204, 51721
205, 52901
206, 53508
207, 51880
208, 53337
209, 52647
210, 52811
211, 51890
212, 50809
213, 52081
214, 52827
215, 53549
216, 52323
217, 52041
218, 52686
219, 52664
220, 52303
221, 52917
222, 52094
223, 52784
224, 53163
225, 51579
226, 52364
227, 52100
228, 51672
229, 50759
230, 52322
231, 52475
232, 52254
233, 52376
234, 51828
235, 53462
236, 52390
237, 52471
238, 50873
239, 51784
240, 52067
241, 52814
242, 51682
243, 52983
244, 52300
245, 51497
246, 51446
247, 52805
248, 51443
249, 52204
250, 51623
251, 50980
252, 52792
253, 51624
254, 52811
255, 52048
256, 52104
257, 52522
258, 51694
259, 51817
260, 53690
261, 52339
262, 52185
